Product Code,Name,Sales Price,Cost,Product Categ 1,Product Categ 2,Product Categ 3,Product Categ 4,Barcode,Supplier
1027443,Evolution Fresh,1000,820,categ_3,dept_3,line_3,div_3,9422160036879,s_151
1027444,Tanqueray,500,410,categ_4,dept_4,line_4,div_4,9353196961684,s_152
1027445,Orange Bird,800,656,categ_1,dept_1,line_1,div_1,9475312520099,s_153
1027446,Juicy Juice,700,574,categ_2,dept_2,line_2,div_2,9947476341952,s_154
1027447,Mumm,750,615,categ_3,dept_3,line_3,div_3,9915744990983,s_155
1027448,Martell,750,615,categ_4,dept_4,line_4,div_4,9881246774863,s_156
1027449,Stella Artois,700,574,categ_1,dept_1,line_1,div_1,9138417855765,s_157
1027450,Johnnie Walker,700,574,categ_2,dept_2,line_2,div_2,9335464500389,s_158
1027451,Blue Moon,1000,820,categ_3,dept_3,line_3,div_3,9211485259185,s_159
1027452,Jack Daniels,4000,3280,categ_4,dept_4,line_4,div_4,9589544107911,s_160
1027453,Mumm,1000,820,categ_1,dept_1,line_1,div_1,9165732629249,s_161
1027454,Grolsch,4650,3813,categ_2,dept_2,line_2,div_2,9495243155298,s_162
1027455,Chivas Regal,5200,4264,categ_3,dept_3,line_3,div_3,9817062356410,s_163
1027456,Coca Cola,4950,4059,categ_4,dept_4,line_4,div_4,9992822908858,s_164
1027457,Grolsch,2900,2378,categ_1,dept_1,line_1,div_1,9473534145186,s_165
1027458,Strongbow,2880,2361.6,categ_2,dept_2,line_2,div_2,9934232095001,s_166
1027459,Duvel Golden Ale,3050,2501,categ_3,dept_3,line_3,div_3,9577460332614,s_167
1027460,Frooti,3850,3157,categ_4,dept_4,line_4,div_4,9296225375834,s_168
1027461,Smirnoff,5050,4141,categ_1,dept_1,line_1,div_1,9742315799620,s_169
1027462,Martell,1200,984,categ_2,dept_2,line_2,div_2,9543685004595,s_170
1027463,Martell,1350,1107,categ_3,dept_3,line_3,div_3,9799881674895,s_171
1027464,Nestlé Waters,2800,2296,categ_4,dept_4,line_4,div_4,9733908029078,s_172
1027465,Hennessy,200,164,categ_1,dept_1,line_1,div_1,9739356294278,s_173
1027466,Icehouse,7500,6150,categ_2,dept_2,line_2,div_2,9683322937401,s_174
1027467,Grolsch,200,164,categ_3,dept_3,line_3,div_3,9739523222276,s_175
1027468,Malibu,3000,2460,categ_4,dept_4,line_4,div_4,9599203699386,s_176
1027469,Kool-Aid,1580,1295.6,categ_1,dept_1,line_1,div_1,9637967319577,s_177
1027470,Keystone Light,850,697,categ_2,dept_2,line_2,div_2,9413776887411,s_178
1027471,Granini,500,410,categ_3,dept_3,line_3,div_3,9996413298028,s_179
1027472,Aquafina,650,533,categ_4,dept_4,line_4,div_4,9253113151815,s_180
1027473,Ciroc,480,393.6,categ_1,dept_1,line_1,div_1,9585281085821,s_181
1027474,Agua Vida,750,615,categ_2,dept_2,line_2,div_2,9087929326998,s_182
1027475,Coca Cola,1000,820,categ_3,dept_3,line_3,div_3,9378394286034,s_183
1027476,Smirnoff,850,697,categ_4,dept_4,line_4,div_4,9410595508265,s_184
1027477,Keystone Light,3800,3116,categ_1,dept_1,line_1,div_1,9603447197049,s_185
1027478,Orange Bird,3800,3116,categ_2,dept_2,line_2,div_2,9478065538961,s_186
1027479,Evian,1000,820,categ_3,dept_3,line_3,div_3,9696468000305,s_187
1027480,Coca Cola,1850,1517,categ_4,dept_4,line_4,div_4,9173071392532,s_188
1027481,Grolsch,1550,1271,categ_1,dept_1,line_1,div_1,9148365989383,s_189
1027482,Duvel Golden Ale,1000,820,categ_2,dept_2,line_2,div_2,9237814875734,s_190
1027483,Heineken,3500,2870,categ_3,dept_3,line_3,div_3,9776103183691,s_191
1027484,Deep River Rock,1500,1230,categ_4,dept_4,line_4,div_4,9600748882424,s_192
1027485,Nestlé Waters,2700,2214,categ_1,dept_1,line_1,div_1,9295593549260,s_193
1027486,Cappy,3850,3157,categ_2,dept_2,line_2,div_2,9776183401958,s_194
1027487,Orange Bird,1200,984,categ_3,dept_3,line_3,div_3,9691738273371,s_195
1027488,Ciroc,1300,1066,categ_4,dept_4,line_4,div_4,9099826861087,s_196
1027489,Prigat,1500,1230,categ_1,dept_1,line_1,div_1,9574810771016,s_197
1027490,Ciroc,2300,1886,categ_2,dept_2,line_2,div_2,9555549247528,s_198
1027491,Guaranito,280,229.6,categ_3,dept_3,line_3,div_3,9861594640523,s_199
1027492,Prigat,1150,943,categ_4,dept_4,line_4,div_4,9537326089502,s_200
1027493,Evolution Fresh,800,656,categ_1,dept_1,line_1,div_1,9932257645351,s_201
1027494,Stella Artois,800,656,categ_2,dept_2,line_2,div_2,9416311951659,s_202
1027495,Jack Daniels,500,410,categ_3,dept_3,line_3,div_3,9176048710576,s_203
1027496,Frooti,800,656,categ_4,dept_4,line_4,div_4,9790243694864,s_204
1027497,Edelweiss,360,295.2,categ_1,dept_1,line_1,div_1,9164790914022,s_205
1027498,Icehouse,500,410,categ_2,dept_2,line_2,div_2,9777958261634,s_206
1027499,Jameson,500,410,categ_3,dept_3,line_3,div_3,9775193940340,s_207
1027500,Tsingtao,1650,1353,categ_4,dept_4,line_4,div_4,9385921710550,s_208
1027501,Guaranito,1650,1353,categ_1,dept_1,line_1,div_1,9439731306644,s_209
1027502,Keystone Light,1650,1353,categ_2,dept_2,line_2,div_2,9469626252913,s_210
1027503,Aquafina,1080,885.6,categ_3,dept_3,line_3,div_3,9439856880436,s_211
1027504,Grolsch,380,311.6,categ_4,dept_4,line_4,div_4,9996966153874,s_212
1027505,Yanjing,580,475.6,categ_1,dept_1,line_1,div_1,9191424645224,s_213
1027506,Martell,800,656,categ_2,dept_2,line_2,div_2,9502820553148,s_214
1027507,Malibu,3200,2624,categ_3,dept_3,line_3,div_3,9815213533653,s_215
1027508,Z Lager,2550,2091,categ_4,dept_4,line_4,div_4,9816747741949,s_216
1027509,Duvel Golden Ale,1380,1131.6,categ_1,dept_1,line_1,div_1,9768448490637,s_217
1027510,Grolsch,1050,861,categ_2,dept_2,line_2,div_2,9314751631404,s_218
1027511,Tanqueray,2800,2296,categ_3,dept_3,line_3,div_3,9847286121130,s_219
1027512,Prigat,2950,2419,categ_4,dept_4,line_4,div_4,9260461480530,s_220
1027513,Juicy Juice,1480,1213.6,categ_1,dept_1,line_1,div_1,9694654217486,s_221
1027514,Frooti,1950,1599,categ_2,dept_2,line_2,div_2,9882842077056,s_222
1027515,Orange Bird,1690,1385.8,categ_3,dept_3,line_3,div_3,9879982105524,s_223
1027516,Deep River Rock,400,328,categ_4,dept_4,line_4,div_4,9011916826717,s_224
1027517,Absolut,1000,820,categ_1,dept_1,line_1,div_1,9302741890154,s_225
1027518,Stella Artois,2150,1763,categ_2,dept_2,line_2,div_2,9639263792050,s_226
1027519,Juicy Juice,2150,1763,categ_3,dept_3,line_3,div_3,9833971095856,s_227
1027520,Granini,2200,1804,categ_4,dept_4,line_4,div_4,9167676291723,s_228
1027521,Nestlé Waters,400,328,categ_1,dept_1,line_1,div_1,9800823235454,s_229
1027522,Yanjing,1000,820,categ_2,dept_2,line_2,div_2,9298939611811,s_230
1027523,Jameson,1680,1377.6,categ_3,dept_3,line_3,div_3,9768577123604,s_231
1027524,Martell,2100,1722,categ_4,dept_4,line_4,div_4,9117854801935,s_232
1027525,Orange Bird,800,656,categ_1,dept_1,line_1,div_1,9540436053367,s_233
1027526,Stella Artois,4100,3362,categ_2,dept_2,line_2,div_2,9555263646699,s_234
1027527,Tanqueray,4880,4001.6,categ_3,dept_3,line_3,div_3,9913997638017,s_235
1027528,Blue Moon,5400,4428,categ_4,dept_4,line_4,div_4,9846838153720,s_236
1027529,Absolut,4880,4001.6,categ_1,dept_1,line_1,div_1,9368730801919,s_237
1027530,Smirnoff,2280,1869.6,categ_2,dept_2,line_2,div_2,9094864794684,s_238
1027531,Keystone Light,5400,4428,categ_3,dept_3,line_3,div_3,9953542292871,s_239
1027532,Stella Artois,2280,1869.6,categ_4,dept_4,line_4,div_4,9537373946466,s_240
1027533,Highland Spring,2200,1804,categ_1,dept_1,line_1,div_1,9468058146673,s_241
1027534,SunnyD,4100,3362,categ_2,dept_2,line_2,div_2,9536058131934,s_242
1027535,Bud Light,950,779,categ_3,dept_3,line_3,div_3,9934218284855,s_243
1027536,Z Lager,2250,1845,categ_4,dept_4,line_4,div_4,9717933383195,s_244
1027537,Pepsi,6500,5330,categ_1,dept_1,line_1,div_1,9012944219632,s_245
1027538,Cappy,9200,7544,categ_2,dept_2,line_2,div_2,9705199494721,s_246
1027539,Malibu,2250,1845,categ_3,dept_3,line_3,div_3,9688871287771,s_001
1027540,Chivas Regal,6500,5330,categ_4,dept_4,line_4,div_4,9705938257240,s_002
1027541,Absolut,9200,7544,categ_1,dept_1,line_1,div_1,9307447650089,s_003
1027542,Skol,2200,1804,categ_2,dept_2,line_2,div_2,9130978197187,s_004
1027543,Hennessy,950,779,categ_3,dept_3,line_3,div_3,9064224216409,s_005
1027544,Agua Vida,4100,3362,categ_4,dept_4,line_4,div_4,9768392315134,s_006
1027545,Skol,2200,1804,categ_1,dept_1,line_1,div_1,9805150988705,s_007
1027546,Evian,4100,3362,categ_2,dept_2,line_2,div_2,9758754211994,s_008
1027547,Edelweiss,670,549.4,categ_3,dept_3,line_3,div_3,9566538495374,s_009
1027548,Bacardi,6250,5125,categ_4,dept_4,line_4,div_4,9246651534803,s_010
1027549,Juicy Juice,1000,820,categ_1,dept_1,line_1,div_1,9559546144391,s_011
1027550,Aquafina,2300,1886,categ_2,dept_2,line_2,div_2,9665365236502,s_012
1027551,Tsingtao,2200,1804,categ_3,dept_3,line_3,div_3,9260255482675,s_013
1027552,Evolution Fresh,4100,3362,categ_4,dept_4,line_4,div_4,9873513401303,s_014
1027553,Icehouse,950,779,categ_1,dept_1,line_1,div_1,9204331856785,s_015
1027554,Orange Bird,660,541.2,categ_2,dept_2,line_2,div_2,9989400450555,s_016
1027555,Absolut,3700,3034,categ_3,dept_3,line_3,div_3,9884858758616,s_017
1027556,Chivas Regal,1770,1451.4,categ_4,dept_4,line_4,div_4,9648500239687,s_018
1027557,Budweiser,1750,1435,categ_1,dept_1,line_1,div_1,9521148755339,s_019
1027558,Tanqueray,3700,3034,categ_2,dept_2,line_2,div_2,9382757300626,s_020
1027559,Prigat,670,549.4,categ_3,dept_3,line_3,div_3,9191330273117,s_021
1027560,Ciroc,1950,1599,categ_4,dept_4,line_4,div_4,9931157342753,s_022
1027561,Frooti,1950,1599,categ_1,dept_1,line_1,div_1,9016535639797,s_023
1027562,Cappy,3800,3116,categ_2,dept_2,line_2,div_2,9036368463198,s_024
1027563,Bacardi,670,549.4,categ_3,dept_3,line_3,div_3,9441956726609,s_025
1027564,Jack Daniels,6250,5125,categ_4,dept_4,line_4,div_4,9862381699139,s_026
1027565,Johnnie Walker,6250,5125,categ_1,dept_1,line_1,div_1,9700397929929,s_027
1027566,Highland Spring,650,533,categ_2,dept_2,line_2,div_2,9736306176493,s_028
1027567,Tanqueray,2250,1845,categ_3,dept_3,line_3,div_3,9865874805926,s_029
1027568,Martell,5350,4387,categ_4,dept_4,line_4,div_4,9830242418894,s_030
1027569,Z Lager,950,779,categ_1,dept_1,line_1,div_1,9435037622570,s_031
1027570,Skol,4200,3444,categ_2,dept_2,line_2,div_2,9466041561302,s_032
1027571,Juicy Juice,5400,4428,categ_3,dept_3,line_3,div_3,9617627376400,s_033
1027572,Heineken,7150,5863,categ_4,dept_4,line_4,div_4,9459449439504,s_034
1027573,Kool-Aid,2250,1845,categ_1,dept_1,line_1,div_1,9806801489973,s_035
1027574,Guaranito,4200,3444,categ_2,dept_2,line_2,div_2,9786456752740,s_036
1027575,Coca Cola,5400,4428,categ_3,dept_3,line_3,div_3,9447134807246,s_037
1027576,Orange Bird,5350,4387,categ_4,dept_4,line_4,div_4,9522572358180,s_038
1027577,Pepsi,7150,5863,categ_1,dept_1,line_1,div_1,9461662294418,s_039
1027578,Highland Spring,950,779,categ_2,dept_2,line_2,div_2,9597278261225,s_040
1027579,Brahma,2250,1845,categ_3,dept_3,line_3,div_3,9856868991154,s_041
1027580,Brahma,6500,5330,categ_4,dept_4,line_4,div_4,9246306424955,s_042
1027581,SunnyD,9200,7544,categ_1,dept_1,line_1,div_1,9241555585822,s_043
1027582,Juicy Juice,2250,1845,categ_2,dept_2,line_2,div_2,9911919780679,s_044
1027583,Juicy Juice,6500,5330,categ_3,dept_3,line_3,div_3,9995650165212,s_045
1027584,Orange Bird,9200,7544,categ_4,dept_4,line_4,div_4,9717528069391,s_046
1027585,Tsingtao,950,779,categ_1,dept_1,line_1,div_1,9260052057616,s_047
1027586,Corona,2250,1845,categ_2,dept_2,line_2,div_2,9962293557348,s_048
1027587,Tsingtao,4200,3444,categ_3,dept_3,line_3,div_3,9918369600358,s_049
1027588,Tsingtao,5350,4387,categ_4,dept_4,line_4,div_4,9481577940635,s_050
1027589,Guinness,4200,3444,categ_1,dept_1,line_1,div_1,9263954264551,s_051
1027590,Coca Cola,2250,1845,categ_2,dept_2,line_2,div_2,9290969367393,s_052
1027591,Skol,5350,4387,categ_3,dept_3,line_3,div_3,9127073691759,s_053
1027592,Strongbow,3870,3173.4,categ_4,dept_4,line_4,div_4,9969154243272,s_054
1027593,Tsingtao,4500,3690,categ_1,dept_1,line_1,div_1,9241662805407,s_055
1027594,Johnnie Walker,4500,3690,categ_2,dept_2,line_2,div_2,9485130466596,s_056
1027595,Agua Vida,1080,885.6,categ_3,dept_3,line_3,div_3,9501228442686,s_057
1027596,Heineken,980,803.6,categ_4,dept_4,line_4,div_4,9088394938124,s_058
1027597,Brahma,880,721.6,categ_1,dept_1,line_1,div_1,9259666580891,s_059
1027598,Edelweiss,980,803.6,categ_2,dept_2,line_2,div_2,9860096451948,s_060
1027599,Yanjing,980,803.6,categ_3,dept_3,line_3,div_3,9823615361001,s_061
1027600,Bud Light,1480,1213.6,categ_4,dept_4,line_4,div_4,9175172344691,s_062
1027601,Guaranito,880,721.6,categ_1,dept_1,line_1,div_1,9935267970228,s_063
1027602,Stella Artois,850,697,categ_2,dept_2,line_2,div_2,9709753097290,s_064
1027603,Pepsi,850,697,categ_3,dept_3,line_3,div_3,9113193360271,s_065
1027604,Corona,850,697,categ_4,dept_4,line_4,div_4,9507319320554,s_066
1027605,SunnyD,850,697,categ_1,dept_1,line_1,div_1,9786662764065,s_067
1027606,Kool-Aid,550,451,categ_2,dept_2,line_2,div_2,9707049430035,s_068
1027607,SunnyD,850,697,categ_3,dept_3,line_3,div_3,9887393381798,s_069
1027608,Absolut,540,442.8,categ_4,dept_4,line_4,div_4,9757451087036,s_070
1027609,Z Lager,850,697,categ_1,dept_1,line_1,div_1,9940751990936,s_071
1027610,Aquafina,850,697,categ_2,dept_2,line_2,div_2,9659792811820,s_072
1027611,Evian,540,442.8,categ_3,dept_3,line_3,div_3,9293695766977,s_073
1027612,Guaranito,540,442.8,categ_4,dept_4,line_4,div_4,9084242454663,s_074
1027613,Absolut,540,442.8,categ_1,dept_1,line_1,div_1,9324570391171,s_075
1027614,Nestlé Waters,1900,1558,categ_2,dept_2,line_2,div_2,9105293274877,s_076
1027615,Prigat,1300,1066,categ_3,dept_3,line_3,div_3,9773973152947,s_077
1027616,Coca Cola,1000,820,categ_4,dept_4,line_4,div_4,9043465573722,s_078
1027617,Moutai,1200,984,categ_1,dept_1,line_1,div_1,9517974717785,s_079
1027618,Icehouse,850,697,categ_2,dept_2,line_2,div_2,9161978087801,s_080
1027619,Frooti,1200,984,categ_3,dept_3,line_3,div_3,9554964047262,s_081
1027620,Orange Bird,1200,984,categ_4,dept_4,line_4,div_4,9137787932611,s_082
1027621,Stella Artois,1300,1066,categ_1,dept_1,line_1,div_1,9903242162220,s_083
1027622,Budweiser,1200,984,categ_2,dept_2,line_2,div_2,9646918386774,s_084
1027623,Prigat,1800,1476,categ_3,dept_3,line_3,div_3,9794375615086,s_085
1027624,Heineken,1000,820,categ_4,dept_4,line_4,div_4,9618276727526,s_086
1027625,Juicy Juice,1900,1558,categ_1,dept_1,line_1,div_1,9611487696465,s_087
1027626,Johnnie Walker,1900,1558,categ_2,dept_2,line_2,div_2,9715280012294,s_088
1027627,Bacardi,2300,1886,categ_3,dept_3,line_3,div_3,9654496901569,s_089
1027628,Z Lager,1700,1394,categ_4,dept_4,line_4,div_4,9100750116747,s_090
1027629,Keystone Light,1080,885.6,categ_1,dept_1,line_1,div_1,9036316220016,s_091
1027630,Yanjing,1080,885.6,categ_2,dept_2,line_2,div_2,9181030347765,s_092
1027631,Strongbow,5500,4510,categ_3,dept_3,line_3,div_3,9923835876359,s_093
1027632,Moutai,2180,1787.6,categ_4,dept_4,line_4,div_4,9666561633837,s_094
1027633,Evian,2180,1787.6,categ_1,dept_1,line_1,div_1,9361883931918,s_095
1027634,Agua Vida,7100,5822,categ_2,dept_2,line_2,div_2,9237804289402,s_096
1027635,Ciroc,1100,902,categ_3,dept_3,line_3,div_3,9062177815200,s_097
1027636,Keystone Light,2200,1804,categ_4,dept_4,line_4,div_4,9380099437969,s_098
1027637,Absolut,7100,5822,categ_1,dept_1,line_1,div_1,9635550513139,s_099
1027638,Coca Cola,1100,902,categ_2,dept_2,line_2,div_2,9514651851024,s_100
1027639,Budweiser,2150,1763,categ_3,dept_3,line_3,div_3,9705593707912,s_101
1027640,Martell,250,205,categ_4,dept_4,line_4,div_4,9574226723999,s_102
1027641,Keystone Light,7200,5904,categ_1,dept_1,line_1,div_1,9404562065792,s_103
1027642,Jameson,1100,902,categ_2,dept_2,line_2,div_2,9273460928426,s_104
1027643,Bud Light,2200,1804,categ_3,dept_3,line_3,div_3,9735311861151,s_105
1027644,Juicy Juice,2180,1787.6,categ_4,dept_4,line_4,div_4,9830086062832,s_106
1027645,Ciroc,6800,5576,categ_1,dept_1,line_1,div_1,9831712152667,s_107
1027646,Cappy,5500,4510,categ_2,dept_2,line_2,div_2,9083168301851,s_108
1027647,Grolsch,350,287,categ_3,dept_3,line_3,div_3,9987997076832,s_109
1027648,Jack Daniels,350,287,categ_4,dept_4,line_4,div_4,9309134506794,s_110
1027649,Chivas Regal,2600,2132,categ_1,dept_1,line_1,div_1,9506686381982,s_111
1027650,Coca Cola,3900,3198,categ_2,dept_2,line_2,div_2,9490443305009,s_112
1027651,Skol,3100,2542,categ_3,dept_3,line_3,div_3,9564866125622,s_113
1027652,Ciroc,4750,3895,categ_4,dept_4,line_4,div_4,9982972639290,s_114
1027653,Cappy,3650,2993,categ_1,dept_1,line_1,div_1,9877803462046,s_115
1027654,Martell,4750,3895,categ_2,dept_2,line_2,div_2,9047347786172,s_116
1027655,Keystone Light,3650,2993,categ_3,dept_3,line_3,div_3,9483199753792,s_117
1027656,Granini,3650,2993,categ_4,dept_4,line_4,div_4,9350475409173,s_118
1027657,Bud Light,4750,3895,categ_1,dept_1,line_1,div_1,9343123983908,s_119
1027658,SunnyD,3650,2993,categ_2,dept_2,line_2,div_2,9553547203650,s_120
1027659,Corona,3650,2993,categ_3,dept_3,line_3,div_3,9106195003912,s_121
1027660,Heineken,3900,3198,categ_4,dept_4,line_4,div_4,9431928011866,s_122
1027661,Guaranito,4750,3895,categ_1,dept_1,line_1,div_1,9560405424907,s_123
1027662,Heineken,3650,2993,categ_2,dept_2,line_2,div_2,9523967283399,s_124
1027663,Yanjing,1650,1353,categ_3,dept_3,line_3,div_3,9385734543018,s_125
1027664,Granini,8500,6970,categ_4,dept_4,line_4,div_4,9186315933454,s_126
1027665,Nestlé Waters,5000,4100,categ_1,dept_1,line_1,div_1,9462140073681,s_127
1027666,Mumm,4500,3690,categ_2,dept_2,line_2,div_2,9702361735185,s_128
1027667,Prigat,4500,3690,categ_3,dept_3,line_3,div_3,9457531588374,s_129
1027668,Pepsi,4500,3690,categ_4,dept_4,line_4,div_4,9010612549114,s_130
1027669,Granini,4500,3690,categ_1,dept_1,line_1,div_1,9794920252564,s_131
1027670,Corona,4500,3690,categ_2,dept_2,line_2,div_2,9907075961118,s_132
1027671,Frooti,4500,3690,categ_3,dept_3,line_3,div_3,9539243223984,s_133
1027672,Evian,5000,4100,categ_4,dept_4,line_4,div_4,9648854222733,s_134
1027673,Chivas Regal,200,164,categ_1,dept_1,line_1,div_1,9741632952474,s_135
1027674,Kool-Aid,350,287,categ_2,dept_2,line_2,div_2,9617362938777,s_136
1027675,Strongbow,550,451,categ_3,dept_3,line_3,div_3,9399526403600,s_137
1027676,Highland Spring,1000,820,categ_4,dept_4,line_4,div_4,9663986847494,s_138
1027677,Grolsch,500,410,categ_1,dept_1,line_1,div_1,9330494036768,s_139
1027678,Edelweiss,950,779,categ_2,dept_2,line_2,div_2,9486926914364,s_140
1027679,Deep River Rock,700,574,categ_3,dept_3,line_3,div_3,9889644491666,s_141
1027680,Budweiser,500,410,categ_4,dept_4,line_4,div_4,9606914502470,s_142
1027681,Prigat,800,656,categ_1,dept_1,line_1,div_1,9886689679719,s_143
1027682,Keystone Light,600,492,categ_2,dept_2,line_2,div_2,9405941507546,s_144
1027683,Edelweiss,400,328,categ_3,dept_3,line_3,div_3,9159114896753,s_145
1027684,Edelweiss,300,246,categ_4,dept_4,line_4,div_4,9154874670577,s_146
1027685,Bud Light,5200,4264,categ_1,dept_1,line_1,div_1,9740400859285,s_147
1027686,Hennessy,5500,4510,categ_2,dept_2,line_2,div_2,9823608686146,s_148
1027687,Smirnoff,7200,5904,categ_3,dept_3,line_3,div_3,9213020992234,s_149
1027688,Martell,6500,5330,categ_4,dept_4,line_4,div_4,9785211422961,s_150
1027689,Heineken,6800,5576,categ_1,dept_1,line_1,div_1,9769243973188,s_151
1027690,Keystone Light,1200,984,categ_2,dept_2,line_2,div_2,9790395797532,s_152
1027691,Agua Vida,1050,861,categ_3,dept_3,line_3,div_3,9410994513547,s_153
1027692,Stella Artois,400,328,categ_4,dept_4,line_4,div_4,9000811597152,s_154
1027693,Aquafina,8500,6970,categ_1,dept_1,line_1,div_1,9123669539924,s_155
1027694,Pepsi,8500,6970,categ_2,dept_2,line_2,div_2,9582407656313,s_156
1027695,Nestlé Waters,9500,7790,categ_3,dept_3,line_3,div_3,9356507106089,s_157
1027696,Nestlé Waters,8500,6970,categ_4,dept_4,line_4,div_4,9729915822801,s_158
1027697,Edelweiss,9500,7790,categ_1,dept_1,line_1,div_1,9660617160897,s_159
1027698,Skol,8000,6560,categ_2,dept_2,line_2,div_2,9829921551688,s_160
1027699,Tsingtao,7800,6396,categ_3,dept_3,line_3,div_3,9379993192473,s_161
1027700,Corona,9500,7790,categ_4,dept_4,line_4,div_4,9285710557516,s_162
1027701,Tsingtao,9800,8036,categ_1,dept_1,line_1,div_1,9193734431855,s_163
1027702,Evian,9500,7790,categ_2,dept_2,line_2,div_2,9787932762064,s_164
1027703,Mumm,9800,8036,categ_3,dept_3,line_3,div_3,9480458239830,s_165
1027704,Malibu,9500,7790,categ_4,dept_4,line_4,div_4,9190052871001,s_166
1027705,Smirnoff,8800,7216,categ_1,dept_1,line_1,div_1,9657723923378,s_167
1027706,Orange Bird,8800,7216,categ_2,dept_2,line_2,div_2,9758629237827,s_168
1027707,Brahma,9500,7790,categ_3,dept_3,line_3,div_3,9157610040711,s_169
1027708,Tsingtao,9500,7790,categ_4,dept_4,line_4,div_4,9240875515453,s_170
1027709,Malibu,9500,7790,categ_1,dept_1,line_1,div_1,9679891155242,s_171
1027710,Evolution Fresh,8000,6560,categ_2,dept_2,line_2,div_2,9704033465856,s_172
1027711,Juicy Juice,8500,6970,categ_3,dept_3,line_3,div_3,9040183212015,s_173
1027712,Mumm,9800,8036,categ_4,dept_4,line_4,div_4,9434264085509,s_174
1027713,Cappy,8000,6560,categ_1,dept_1,line_1,div_1,9853723644714,s_175
1027714,Evian,8500,6970,categ_2,dept_2,line_2,div_2,9771620707873,s_176
1027715,Guinness,9500,7790,categ_3,dept_3,line_3,div_3,9596009614554,s_177
1027716,Agua Vida,9000,7380,categ_4,dept_4,line_4,div_4,9739894586931,s_178
1027717,Duvel Golden Ale,9500,7790,categ_1,dept_1,line_1,div_1,9217339058044,s_179
1027718,Absolut,9800,8036,categ_2,dept_2,line_2,div_2,9796542694766,s_180
1027719,Corona,9500,7790,categ_3,dept_3,line_3,div_3,9495520889189,s_181
1027720,Kool-Aid,9800,8036,categ_4,dept_4,line_4,div_4,9272464237945,s_182
1027721,Corona,8500,6970,categ_1,dept_1,line_1,div_1,9053898939488,s_183
1027722,Ciroc,8500,6970,categ_2,dept_2,line_2,div_2,9841156040117,s_184
1027723,SunnyD,8500,6970,categ_3,dept_3,line_3,div_3,9392751215982,s_185
1027724,Johnnie Walker,9500,7790,categ_4,dept_4,line_4,div_4,9101943696579,s_186
1027725,Z Lager,9800,8036,categ_1,dept_1,line_1,div_1,9151591049115,s_187
1027726,Strongbow,9500,7790,categ_2,dept_2,line_2,div_2,9485875525504,s_188
1027727,Coca Cola,9500,7790,categ_3,dept_3,line_3,div_3,9986542247251,s_189
1027728,Evian,9800,8036,categ_4,dept_4,line_4,div_4,9801924724277,s_190
1027729,Moutai,8000,6560,categ_1,dept_1,line_1,div_1,9087542494437,s_191
1027730,Bud Light,8500,6970,categ_2,dept_2,line_2,div_2,9894941951426,s_192
1027731,Kool-Aid,8000,6560,categ_3,dept_3,line_3,div_3,9229534069404,s_193
1027732,Absolut,8500,6970,categ_4,dept_4,line_4,div_4,9848032159831,s_194
1027733,Cappy,9000,7380,categ_1,dept_1,line_1,div_1,9933032644621,s_195
1027734,Tsingtao,9800,8036,categ_2,dept_2,line_2,div_2,9646515182674,s_196
1027735,Keystone Light,7800,6396,categ_3,dept_3,line_3,div_3,9463659245593,s_197
1027736,Jack Daniels,9500,7790,categ_4,dept_4,line_4,div_4,9147314269659,s_198
1027737,Martell,9000,7380,categ_1,dept_1,line_1,div_1,9016633307682,s_199
1027738,Frooti,9000,7380,categ_2,dept_2,line_2,div_2,9938573110503,s_200
1027739,Prigat,7800,6396,categ_3,dept_3,line_3,div_3,9078240125503,s_201
1027740,Keystone Light,8500,6970,categ_4,dept_4,line_4,div_4,9304721552545,s_202
1027741,Coca Cola,9500,7790,categ_1,dept_1,line_1,div_1,9027410925055,s_203
1027742,Tsingtao,9500,7790,categ_2,dept_2,line_2,div_2,9060417429948,s_204
1027743,Chivas Regal,7500,6150,categ_3,dept_3,line_3,div_3,9010421577346,s_205
1027744,Pepsi,7800,6396,categ_4,dept_4,line_4,div_4,9714228509926,s_206
1027745,Tanqueray,7800,6396,categ_1,dept_1,line_1,div_1,9792083874082,s_207
1027746,Strongbow,7800,6396,categ_2,dept_2,line_2,div_2,9954157597587,s_208
1027747,Evian,8500,6970,categ_3,dept_3,line_3,div_3,9037555229533,s_209
1027748,Mumm,9500,7790,categ_4,dept_4,line_4,div_4,9199848786616,s_210
1027749,Evolution Fresh,9800,8036,categ_1,dept_1,line_1,div_1,9518035132109,s_211
1027750,Icehouse,8500,6970,categ_2,dept_2,line_2,div_2,9281364765295,s_212
1027751,Icehouse,8500,6970,categ_3,dept_3,line_3,div_3,9347282809811,s_213
1027752,Kool-Aid,9500,7790,categ_4,dept_4,line_4,div_4,9725739504228,s_214
1027753,SunnyD,6000,4920,categ_1,dept_1,line_1,div_1,9158339362354,s_215
1027754,Martell,9500,7790,categ_2,dept_2,line_2,div_2,9657157476609,s_216
1027755,Juicy Juice,8000,6560,categ_3,dept_3,line_3,div_3,9313450378647,s_217
1027756,Chivas Regal,9800,8036,categ_4,dept_4,line_4,div_4,9644784939669,s_218
1027757,Tsingtao,8500,6970,categ_1,dept_1,line_1,div_1,9825469848567,s_219
1027758,Aquafina,8500,6970,categ_2,dept_2,line_2,div_2,9617301477571,s_220
1027759,Evolution Fresh,8500,6970,categ_3,dept_3,line_3,div_3,9754616866653,s_221
