business_day,Product Code,Product Name,Store Code,qty_1,qty_2,qty_3,qty_4,qty_5,qty_6,qty_7,qty_8,qty_9,qty_10,qty_11,qty_12,qty_13,qty_14,qty_15,qty_16,qty_17,qty_18,qty_19,qty_20,qty_21,qty_22,qty_23,qty_24
20210920,1001464,Maybelline,1006,14,39,29,15,0,3,29,29,13,23,31,8,35,32,34,26,6,29,18,7,35,22,25,24
20210920,1001465,Dove,1007,9,20,19,31,9,28,3,30,36,40,26,5,38,12,25,24,22,5,25,22,39,7,21,14
20210920,1001466,Bioré,1008,15,9,28,31,28,0,18,2,10,13,32,0,1,9,36,40,31,22,5,0,9,15,21,40
20210920,1001467,Tom Ford,1009,31,33,39,34,23,7,15,17,29,35,22,18,22,37,5,2,26,25,23,37,6,15,30,0
20210920,1001468,Schwarzkopf,1010,25,9,1,35,26,23,37,2,35,34,33,36,36,0,40,20,12,27,4,19,26,15,2,39
20210920,1001469,Olay,1002,40,10,25,2,23,21,36,1,3,10,36,22,28,30,22,35,18,15,16,12,25,17,16,3
20210920,1001470,Shiseido,1003,12,7,12,20,34,21,7,29,30,13,1,4,34,9,12,4,38,26,23,19,31,33,28,25
20210920,1001471,Chanel,1004,23,33,40,27,37,35,6,1,13,39,7,2,33,0,0,28,19,39,9,36,39,9,9,18
20210920,1001472,Eucerin,1005,30,5,18,30,26,7,7,14,13,30,17,19,26,24,8,27,7,18,26,31,33,10,21,2
20210920,1001473,ClarinsMen,1006,18,9,9,34,18,19,26,35,26,11,13,13,16,30,25,9,37,38,17,32,24,5,38,23
20210920,1001474,Matrix,1007,23,6,21,15,1,32,25,38,7,14,17,3,10,10,15,27,33,13,25,20,28,31,12,35
20210920,1001475,Bobbi Brown,1008,31,25,11,37,7,16,40,30,18,28,16,12,1,4,3,16,2,37,26,1,23,28,18,26
20210920,1001476,Eucerin,1009,34,13,18,24,26,33,18,37,10,9,8,1,7,29,34,18,20,6,22,10,39,14,17,22
20210920,1001477,NYX Cosmetics,1010,22,7,11,40,3,2,23,25,22,38,34,24,18,18,21,12,23,2,24,16,34,5,1,14
20210920,1001478,Bioré,1002,38,37,38,18,35,17,17,36,3,25,27,16,21,23,19,33,39,11,18,32,36,32,12,7
20210920,1001479,Sephora,1003,27,1,34,15,40,3,40,30,4,35,37,23,0,11,12,2,32,21,26,31,21,34,35,20
20210920,1001480,Sephora,1004,31,18,2,29,31,27,23,2,0,26,2,22,5,31,27,22,5,16,27,17,1,22,2,8
20210920,1001481,Aveda Men,1005,32,7,21,37,30,35,4,21,21,24,3,27,18,24,32,35,26,17,9,36,25,38,11,26
20210920,1001482,Biotherm,1006,40,22,0,24,16,18,28,23,36,29,25,39,7,28,15,21,31,7,15,3,26,30,26,36
20210920,1001483,Inglot,1007,15,28,9,5,23,23,27,25,32,38,14,7,9,16,33,11,2,20,31,39,40,29,7,12
20210920,1001484,Maybelline,1008,26,14,24,12,36,34,35,36,28,3,35,13,28,33,22,8,6,7,38,26,18,23,21,31
20210920,1001485,Elizabeth Arden,1009,12,35,27,23,12,28,5,30,1,1,28,4,16,36,18,10,24,40,22,12,13,4,37,39
20210920,1001486,Elizabeth Arden,1010,22,39,35,3,9,27,20,8,38,0,24,2,28,7,27,39,31,27,22,25,40,35,7,25
20210920,1001487,Schwarzkopf,1002,31,8,11,29,35,9,12,36,29,5,32,3,10,11,0,12,7,17,18,33,29,0,26,10
20210920,1001488,Olay,1003,15,3,20,17,12,16,10,37,31,9,9,6,37,8,35,18,0,31,38,18,9,25,5,5
20210920,1001489,Garnier,1004,30,10,11,14,37,32,25,14,22,2,33,13,28,2,1,9,14,17,35,19,36,21,40,38
20210920,1001490,Sephora,1005,33,18,12,3,20,36,22,25,19,29,14,17,31,26,39,39,2,23,7,36,16,34,31,5
20210920,1001491,Tom Ford,1006,6,22,25,14,33,21,11,9,35,29,0,7,9,37,5,11,1,22,2,0,7,37,13,17
20210920,1001492,Tom Ford,1007,38,29,8,30,17,5,33,32,6,33,33,34,26,14,12,24,21,36,22,39,12,9,16,13
20210920,1001493,Maybelline,1008,1,32,2,29,25,26,13,27,40,17,33,28,40,40,17,36,38,18,26,21,31,25,17,0
20210920,1001494,Dove,1009,29,8,19,7,38,38,14,30,7,23,15,12,40,19,8,32,8,8,35,1,16,39,18,21
20210920,1001495,Nivea,1010,30,14,8,34,25,18,17,18,33,38,17,23,24,33,3,18,4,12,17,24,8,2,22,12
20210920,1001496,Bioré,1002,21,38,40,40,24,36,13,9,21,14,32,19,34,20,35,12,21,17,24,26,24,35,6,15
20210920,1001497,The Body Shop,1003,22,23,26,33,24,7,3,33,1,13,26,8,29,14,9,36,30,12,34,19,27,13,31,32
20210920,1001498,Hourglass,1004,12,5,36,33,22,22,11,3,27,17,24,22,33,35,20,15,4,24,27,22,7,8,18,1
20210920,1001499,Revolution Makeup London,1005,0,11,6,35,25,30,37,16,2,20,30,15,26,1,15,38,33,33,18,39,2,4,36,23
20210920,1001500,Nivea,1006,10,23,26,40,0,37,23,31,8,8,8,20,0,5,11,23,2,27,35,23,11,36,22,16
20210920,1001501,Head & Shoulders,1007,9,28,5,22,10,34,30,30,33,24,36,21,5,4,3,9,34,0,28,1,22,16,37,17
20210920,1001502,Shiseido,1008,39,19,29,7,24,39,20,28,40,31,17,5,36,29,27,39,17,10,36,37,28,10,35,7
20210920,1001503,Kat Von D,1009,11,31,27,17,21,10,35,22,22,9,2,27,0,17,17,2,36,38,23,14,37,36,10,31
20210920,1001504,Avon,1010,33,16,27,32,4,37,6,28,6,0,40,26,0,38,35,0,29,23,26,34,29,23,1,10
20210920,1001505,Smashbox,1002,32,25,0,4,36,1,4,34,15,36,17,28,23,24,35,11,20,3,20,36,11,31,36,7
20210920,1001506,LOccitane,1003,15,6,16,27,5,27,25,37,39,16,7,30,1,21,9,19,26,31,16,7,22,22,38,23
20210920,1001507,Colourpop Cosmetics,1004,0,4,8,34,7,21,11,34,27,37,10,34,33,24,3,21,40,26,31,28,24,38,19,0
20210920,1001508,Coty,1005,18,25,3,23,0,20,22,4,33,10,26,17,0,19,13,0,18,7,12,25,36,15,28,24
20210920,1001509,Redken,1006,6,12,22,7,31,18,21,28,10,38,33,21,10,37,4,0,10,7,11,32,25,29,23,1
20210920,1001510,Clearasil,1007,16,20,15,29,1,7,3,4,8,12,29,25,24,1,40,19,35,14,40,13,40,4,3,35
20210920,1001511,Nivea,1008,18,6,21,40,23,39,32,32,39,29,7,36,2,16,0,26,31,6,22,23,6,13,5,33
20210920,1001512,Revlon,1009,9,37,11,3,19,1,29,7,3,6,28,33,29,28,23,21,11,0,26,17,40,20,6,21
20210920,1001513,Eucerin,1010,4,38,27,21,7,11,38,21,8,12,19,33,40,17,34,25,17,24,16,17,14,3,12,19
20210920,1001514,Neutrogena,1002,8,37,17,14,6,37,22,34,10,27,39,3,27,38,33,8,37,16,14,2,28,30,21,17
20210920,1001515,Coty,1003,39,32,27,29,2,36,19,16,20,34,34,23,9,32,27,9,19,24,39,23,28,8,34,33
20210920,1001516,Olay,1004,25,4,4,2,18,6,19,26,23,29,5,10,32,36,15,18,10,16,38,16,8,30,12,40
20210920,1001517,Tom Ford,1005,27,9,0,39,38,26,25,11,37,2,27,16,34,9,38,25,26,20,24,11,28,5,12,35
20210920,1001518,Clean & Clear,1006,37,21,29,27,20,39,10,6,33,8,18,10,38,14,11,1,22,17,15,16,34,24,6,35
20210920,1001519,L:A Bruket,1007,31,17,24,39,37,10,25,29,31,7,30,27,34,38,33,38,20,22,31,1,31,23,19,26
20210920,1001520,Clearasil,1008,16,13,19,7,4,17,14,14,3,29,33,15,25,11,1,31,39,29,9,33,9,11,18,9
20210920,1001521,Dove,1009,29,36,40,27,36,5,1,17,16,36,27,21,24,31,30,37,16,37,32,12,19,39,10,31
20210920,1001522,La Roche-Posay,1010,23,34,17,18,13,5,35,1,24,9,2,2,27,11,35,3,20,37,0,23,8,19,15,30
20210920,1001523,Rimmel,1002,30,24,10,12,36,40,28,14,15,37,32,31,29,16,7,17,16,24,12,24,31,9,25,27
20210920,1001524,Oriflame,1003,0,9,24,2,19,6,5,3,39,1,26,32,7,9,40,25,13,31,35,32,1,34,21,23
20210920,1001525,Marc Jacobs,1004,40,33,31,36,3,13,12,9,38,18,28,2,36,22,0,21,12,6,36,13,38,26,13,31
20210920,1001526,L:A Bruket,1005,28,17,24,29,26,9,25,37,36,2,0,40,14,5,21,25,39,10,27,35,37,15,12,39
20210920,1001527,Avon,1006,30,31,18,17,14,9,8,4,37,4,19,25,23,30,25,5,29,21,1,0,12,13,26,26
20210920,1001528,Maybelline,1007,16,33,35,16,34,8,33,34,22,18,22,2,24,24,35,37,13,11,14,6,3,13,1,40
20210920,1001529,L:A Bruket,1008,21,38,15,24,10,25,29,15,4,12,16,22,2,32,10,17,37,7,11,27,32,16,10,28
20210920,1001530,Oriflame,1009,14,21,21,9,30,3,35,14,39,21,3,34,33,33,4,30,16,23,40,19,18,23,10,20
20210920,1001531,Schwarzkopf,1010,10,27,25,39,9,7,24,25,14,30,3,11,19,27,37,33,7,34,15,2,31,17,11,36
20210920,1001532,Eucerin,1002,4,17,20,38,29,8,1,11,3,8,35,35,10,4,38,30,35,7,11,30,4,0,26,27
20210920,1001533,Bioré,1003,7,0,2,10,31,28,29,33,38,23,13,0,19,0,13,21,2,15,17,0,4,30,17,31
20210920,1001534,Revlon,1004,25,23,29,10,24,11,11,1,33,0,40,20,5,12,5,37,31,32,21,28,9,27,21,36
20210920,1001535,Clean & Clear,1005,26,5,20,5,19,22,16,35,29,10,10,4,22,36,6,1,38,36,28,27,29,30,39,10
20210920,1001536,Oriflame,1006,29,16,28,40,12,18,4,20,29,7,21,11,32,35,39,38,0,30,11,25,6,39,19,5
20210920,1001537,Clinique,1007,31,34,23,19,17,19,12,31,6,32,5,30,28,21,0,25,12,34,3,6,17,17,5,21
20210920,1001538,Elizabeth Arden,1008,7,0,10,8,39,34,24,13,0,5,18,37,32,14,5,23,28,25,34,30,19,10,14,12
20210920,1001539,Schwarzkopf,1009,5,4,1,16,5,11,4,18,31,20,16,4,11,31,20,32,15,37,11,40,14,31,38,27
20210920,1001540,M.A.C.,1010,32,20,14,36,19,30,34,33,10,25,38,6,20,32,27,11,31,11,11,28,20,34,35,18
20210920,1001541,Clinique,1002,22,8,31,36,15,26,2,16,28,38,16,1,38,16,36,18,37,28,36,37,16,18,32,40
20210920,1001542,Revolution Makeup London,1003,0,17,28,10,32,39,11,19,39,18,34,8,29,23,28,11,23,37,32,7,27,23,38,29
20210920,1001543,Garnier,1004,15,20,13,15,40,29,0,26,35,6,24,35,14,34,15,7,5,25,30,7,3,38,33,39
20210920,1001544,KOSÉ,1005,13,15,34,36,37,10,10,5,38,34,28,40,38,6,35,12,16,31,0,26,34,25,5,28
20210920,1001545,Triumph & Disaster,1006,38,1,15,13,2,9,39,31,21,27,39,28,19,36,21,27,0,27,23,3,24,36,38,11
20210920,1001546,Clearasil,1007,11,37,6,40,22,28,38,11,32,18,19,3,22,11,24,12,37,9,21,20,20,24,9,22
20210920,1001547,Oriflame,1008,37,2,30,39,15,4,27,7,15,10,28,3,16,34,22,1,1,19,11,40,1,35,12,20
20210920,1001548,Estée Lauder,1009,17,8,11,0,35,20,14,22,29,36,31,6,29,27,26,15,31,7,7,8,19,30,6,7
20210920,1001549,Aveda Men,1010,19,17,14,34,1,28,10,7,8,34,3,2,31,31,29,27,23,30,33,32,31,29,10,31
20210920,1001550,Rexona,1002,14,38,12,27,20,32,3,32,23,7,10,39,33,21,38,6,3,8,37,29,3,5,10,18
20210920,1001551,LOreal,1003,0,17,12,20,2,36,5,1,32,11,16,25,14,32,32,20,17,10,15,9,23,38,37,31
20210920,1001552,Estée Lauder,1004,3,18,8,14,38,30,25,24,27,17,16,27,40,26,0,9,29,32,18,28,35,9,16,5
20210920,1001553,Sephora,1005,10,32,26,15,26,31,22,35,13,30,3,26,1,19,1,20,20,8,36,10,19,13,20,34
20210920,1001554,Neutrogena,1006,7,23,15,40,27,23,23,15,27,7,17,23,21,38,9,16,6,39,29,10,6,16,40,11
20210920,1001555,NARS Cosmetics,1007,19,39,40,6,40,26,24,1,23,19,3,26,28,34,31,6,0,4,30,4,9,31,25,18
20210920,1001556,LOccitane,1008,2,33,17,25,5,10,36,12,15,23,3,34,30,9,13,19,21,26,39,13,7,9,2,27
20210920,1001557,Natura,1009,24,3,34,26,37,34,8,24,15,35,19,27,37,38,6,18,8,6,2,14,12,38,3,24
20210920,1001558,Redken,1010,1,23,38,3,4,21,39,20,36,18,29,8,20,8,22,9,30,34,26,27,2,25,3,13
20210920,1001559,Redken,1002,14,33,33,18,12,4,33,24,12,18,38,30,2,34,1,15,39,22,36,19,10,22,14,38
20210920,1001560,Estée Lauder,1003,6,17,24,3,31,2,10,10,28,15,21,23,24,21,12,34,33,8,9,25,11,23,32,40
20210920,1001561,Redken,1004,29,14,33,6,38,6,30,36,2,1,36,17,5,18,33,14,23,17,40,23,18,21,8,20
20210920,1001562,Oriflame,1005,21,39,28,20,26,8,1,35,22,20,5,33,11,9,11,26,4,11,35,11,32,24,25,25
20210920,1001563,Lancome,1006,15,4,25,38,6,26,27,40,10,35,3,37,19,35,31,17,3,27,10,27,19,26,35,16
20210920,1001564,NARS Cosmetics,1007,9,38,0,40,28,3,12,20,3,40,3,34,26,0,21,25,26,16,28,20,16,37,30,24
20210920,1001565,Colourpop Cosmetics,1008,39,20,18,12,32,8,20,9,6,6,28,12,3,22,33,21,25,30,22,33,4,14,23,26
20210920,1001566,Rimmel,1009,27,29,2,38,32,2,29,39,1,16,27,20,27,8,4,26,9,38,28,29,11,10,7,19
20210920,1001567,Rexona,1010,14,34,36,11,5,14,13,24,10,35,14,3,39,13,3,38,6,40,2,16,32,40,40,11
20210920,1001568,Kérastase,1002,0,10,8,9,13,8,26,10,5,22,1,39,8,15,1,5,21,18,16,16,39,0,5,5
20210920,1001569,Tom Ford,1003,32,18,9,16,18,35,37,9,24,29,27,36,35,8,40,10,11,33,6,36,19,19,12,12
20210920,1001570,Clarins,1004,9,11,36,21,11,36,32,21,17,12,23,27,21,9,1,34,0,8,19,19,39,40,26,40
20210920,1001571,M.A.C.,1005,33,26,16,7,35,2,18,5,25,24,36,18,27,32,21,8,24,13,9,21,22,3,19,26
20210920,1001572,LOreal,1006,5,31,37,36,1,2,4,22,14,14,38,15,16,29,18,12,0,7,15,40,39,18,2,22
20210920,1001573,Bioré,1007,34,32,8,5,24,36,16,9,32,13,32,33,33,23,15,38,37,37,39,15,21,6,20,17
20210920,1001574,Marc Jacobs,1008,5,7,14,15,29,12,35,21,15,25,37,8,12,31,20,8,31,30,11,25,3,5,21,29
20210920,1001575,La Roche-Posay,1009,19,18,32,0,33,39,12,11,36,27,13,6,15,36,40,35,6,19,2,27,3,21,12,13
20210920,1001576,Marc Jacobs,1010,37,8,35,29,16,30,39,35,38,23,21,3,14,13,13,30,21,16,12,14,26,25,13,15
20210920,1001577,Estée Lauder,1002,1,0,39,15,29,19,29,36,16,24,32,38,21,20,24,34,24,6,5,31,15,32,25,11
20210920,1001578,Lancome,1003,33,21,37,30,16,37,12,29,17,11,26,40,1,19,26,34,38,39,23,29,26,32,9,0
20210920,1001579,Shiseido,1004,21,34,29,40,19,28,34,13,13,15,14,30,30,40,31,0,25,16,12,38,30,28,2,26
20210920,1001580,Tom Ford,1005,38,40,34,14,3,23,29,7,39,14,30,16,28,9,18,7,15,11,28,8,9,6,9,10
20210920,1001581,Triumph & Disaster,1006,12,34,19,39,5,6,6,32,40,14,1,19,19,37,0,10,8,2,38,2,29,25,25,21
20210920,1001582,La Roche-Posay,1007,7,33,33,36,13,22,12,34,5,36,32,1,30,27,26,9,8,23,38,30,19,1,32,5
20210920,1001583,Rimmel,1008,13,8,3,36,30,26,36,15,34,39,32,36,5,30,37,13,27,13,38,34,6,31,27,23
20210920,1001584,Garnier,1009,25,28,17,6,17,28,12,0,5,37,39,22,23,12,29,30,12,24,11,10,36,1,15,11
20210920,1001585,Marc Jacobs,1010,24,23,8,10,32,18,9,25,40,9,15,34,38,28,10,22,26,32,5,4,11,25,26,9
20210920,1001586,Pantene,1002,33,5,38,29,38,0,32,21,25,14,39,34,25,24,18,28,34,9,36,6,39,10,11,28
20210920,1001587,La Roche-Posay,1003,7,18,10,6,1,22,26,29,20,4,20,38,1,36,38,14,25,11,13,0,1,5,40,10
20210920,1001588,Maybelline,1004,36,16,2,31,30,22,4,17,6,37,5,36,21,10,29,34,33,7,6,7,26,9,34,22
20210920,1001589,Natura,1005,16,8,14,7,5,31,29,22,22,28,11,22,4,30,7,25,37,29,2,3,12,5,13,20
20210920,1001590,Vichy,1006,33,34,1,36,12,3,13,28,10,15,33,26,30,15,13,21,33,15,5,40,36,31,38,15
20210920,1001591,Vichy,1007,3,31,40,36,14,28,17,30,8,33,26,18,33,4,32,20,0,40,3,2,10,34,39,40
20210920,1001592,Marc Jacobs,1008,7,7,35,11,22,36,32,30,25,21,3,21,26,12,26,4,7,10,35,3,0,15,33,29
20210920,1001593,Nivea,1009,36,39,14,11,15,0,1,16,11,13,0,7,17,0,4,31,7,34,19,24,33,33,7,31
20210920,1001594,Sephora,1010,6,32,30,28,30,15,26,7,12,20,21,13,7,25,10,19,30,21,4,22,7,10,27,37
20210920,1001595,Estée Lauder,1002,22,13,27,32,26,38,23,27,27,39,40,26,23,21,27,25,10,14,39,28,32,29,0,16
20210920,1001596,Nivea,1003,34,7,35,21,3,7,38,12,14,4,31,3,38,12,34,22,23,22,37,9,10,11,12,1
20210920,1001597,Shiseido,1004,9,26,9,28,26,6,4,24,12,29,23,13,32,38,10,11,38,40,22,40,39,19,28,32
20210920,1001598,Schwarzkopf,1005,29,26,40,38,37,4,37,30,24,26,37,24,32,4,15,32,33,14,29,23,20,19,33,32
20210920,1001599,Olay,1006,12,36,17,12,34,0,13,24,8,15,1,21,28,2,39,37,29,26,38,2,20,31,16,1
20210920,1001600,Marc Jacobs,1007,34,1,0,11,24,27,15,15,36,16,23,23,40,14,21,13,6,3,39,5,8,37,24,13
20210920,1001601,LOccitane,1008,2,14,39,15,14,22,39,1,0,23,6,1,40,21,17,36,12,2,39,35,29,35,19,29
20210920,1001602,Christian Dior,1009,8,40,34,35,13,27,1,12,20,33,20,40,20,32,30,8,12,30,28,25,18,40,2,36
20210920,1001603,Shiseido,1010,37,13,23,24,18,26,21,2,29,1,26,28,32,37,24,28,20,30,35,16,33,17,12,20
20210920,1001604,Triumph & Disaster,1002,39,32,19,7,38,7,3,37,25,9,0,14,31,25,15,17,10,4,13,33,12,38,20,31
20210920,1001605,Tom Ford,1003,24,14,8,39,8,37,22,25,10,4,38,0,23,20,0,26,16,10,26,8,24,12,35,15
20210920,1001606,LOreal,1004,33,14,31,24,6,22,11,40,8,23,22,6,16,34,16,10,30,38,29,30,19,37,35,9
20210920,1001607,Shiseido,1005,33,11,28,27,25,38,12,29,35,23,7,15,34,12,23,34,5,23,15,24,40,1,33,26
20210920,1001608,Dove,1006,17,0,8,5,40,0,38,10,21,35,38,2,9,28,2,22,18,3,2,31,38,24,3,5
20210920,1001609,Sephora,1007,18,18,33,14,25,22,2,2,23,22,32,7,13,16,16,6,1,7,19,22,22,29,33,11
20210920,1001610,Elizabeth Arden,1008,37,31,0,6,38,7,0,2,34,23,15,27,16,29,24,37,6,32,36,13,34,33,11,28
20210920,1001611,Irish Spring,1009,15,0,11,38,1,4,20,4,5,6,11,1,20,27,3,3,40,38,12,39,22,32,6,18
20210920,1001612,Revlon,1010,24,12,38,4,3,12,16,18,3,7,32,20,16,16,40,34,23,25,38,26,8,32,18,35
20210920,1001613,Dove,1002,11,37,3,14,5,21,34,2,32,27,19,35,13,30,26,30,5,37,36,27,20,40,12,19
20210920,1001614,Sephora,1003,14,38,28,36,37,9,39,35,3,37,7,36,5,9,13,17,15,12,14,2,0,3,18,19
20210920,1001615,Sephora,1004,37,2,25,6,11,38,40,13,11,24,29,35,40,7,32,2,0,8,6,10,34,35,39,39
20210920,1001616,Garnier,1005,30,17,2,6,16,35,36,18,14,40,21,32,4,13,0,15,3,13,3,3,5,22,31,34
20210920,1001617,Redken,1006,20,26,8,18,25,36,33,8,18,22,2,38,32,24,40,30,1,26,3,16,10,27,24,11
20210920,1001618,Olay,1007,5,36,24,27,14,14,18,5,13,29,18,27,20,20,33,24,29,1,28,7,0,37,3,11
20210920,1001619,Chanel,1008,36,31,38,6,20,36,5,0,12,15,10,26,35,31,10,35,36,30,18,13,12,1,23,35
20210920,1001620,Eucerin,1009,14,32,5,30,11,5,30,39,18,21,12,6,40,3,11,22,3,7,8,32,13,28,33,11
20210920,1001621,LOccitane,1010,6,38,30,25,14,25,14,3,5,2,27,30,4,39,26,3,26,13,37,37,11,4,12,36
20210920,1001622,Clinique,1002,4,6,25,32,40,32,23,15,31,35,7,9,20,29,33,1,23,27,18,5,28,35,16,9
20210920,1001623,Colourpop Cosmetics,1003,30,18,11,17,15,40,24,0,14,13,7,11,5,8,28,35,24,11,11,1,35,27,3,26
20210920,1001624,Hourglass,1004,36,22,2,30,11,1,0,11,2,25,15,4,39,38,11,27,15,39,4,14,24,33,31,16
20210920,1001625,Revolution Makeup London,1005,10,21,19,3,34,34,7,12,5,22,26,22,6,39,18,20,23,18,21,30,16,33,8,21
20210920,1001626,Head & Shoulders,1006,0,6,32,3,2,13,5,37,11,26,9,31,8,37,1,31,2,28,8,4,1,20,2,17
20210920,1001627,NYX Cosmetics,1007,11,18,5,0,1,38,30,7,34,1,10,18,22,3,15,20,17,28,27,23,32,11,29,21
20210920,1001628,Clarins,1008,38,28,11,31,30,36,32,17,33,5,7,16,17,16,33,12,22,1,19,15,28,17,16,11
20210920,1001629,Rexona,1009,30,26,32,28,10,37,8,31,39,1,38,22,3,25,7,27,25,33,16,8,34,5,8,3
20210920,1001630,Neutrogena,1010,0,11,29,8,18,23,13,21,30,5,26,34,40,0,23,6,18,32,12,32,18,25,38,40
20210920,1001631,Revlon,1002,12,30,30,20,6,37,7,21,22,22,11,23,38,15,29,12,11,38,23,18,25,39,29,8
20210920,1001632,Redken,1003,20,24,39,37,15,13,4,32,35,11,21,6,33,31,4,16,23,1,22,35,0,20,10,11
20210920,1001633,Garnier,1004,9,26,25,19,11,12,33,26,33,20,6,6,4,25,21,7,21,19,17,13,10,34,1,8
20210920,1001634,Elizabeth Arden,1005,5,33,39,8,6,14,5,30,28,20,13,35,18,34,9,36,12,33,26,25,2,26,14,19
20210920,1001635,Speed Stick,1006,34,29,18,5,4,27,33,36,36,34,24,6,11,29,20,19,3,40,33,27,31,10,13,39
20210920,1001636,Kat Von D,1007,22,17,7,17,1,3,9,33,33,6,11,28,5,9,30,27,37,34,8,3,2,0,2,26
20210920,1001637,Maybelline,1008,28,33,12,2,11,22,38,15,31,7,25,17,20,6,21,11,10,38,19,12,26,18,27,0
20210920,1001638,Clean & Clear,1009,40,19,31,26,2,20,0,36,9,20,6,8,6,3,18,16,35,36,30,10,31,24,28,33
20210920,1001639,Tom Ford,1010,14,16,40,2,18,35,29,6,21,11,31,19,7,5,6,30,18,21,24,33,2,22,11,33
20210920,1001640,Marc Jacobs,1002,15,25,2,9,23,33,31,1,12,4,7,6,19,8,1,14,5,14,21,21,1,33,19,6
20210920,1001641,Christian Dior,1003,15,29,40,33,27,0,11,13,29,29,35,1,32,40,37,11,38,0,7,32,27,5,25,22
20210920,1001642,Christian Dior,1004,34,16,25,12,37,27,20,25,32,21,32,36,22,25,3,27,20,1,30,3,35,34,13,5
20210920,1001643,Avon,1005,31,13,30,38,20,39,21,15,35,3,4,18,2,37,25,14,34,40,8,12,39,3,1,5
20210920,1001644,Nivea,1006,27,35,14,13,3,12,5,40,30,31,3,37,21,30,5,7,36,11,27,19,23,16,18,22
20210920,1001645,Matrix,1007,20,9,7,14,35,40,39,29,32,26,0,37,33,19,14,40,18,28,14,23,26,16,6,2
20210920,1001646,Head & Shoulders,1008,18,23,32,12,22,13,35,17,2,12,19,15,8,18,3,33,28,39,1,17,38,7,32,19
20210920,1001647,LOreal,1009,22,37,0,16,35,10,0,28,35,33,36,11,16,7,23,21,6,2,17,35,13,30,6,5
20210920,1001648,Chanel,1010,30,31,25,1,38,35,36,26,40,21,34,34,22,31,23,6,35,21,0,13,33,19,0,3
20210920,1001649,Revolution Makeup London,1002,24,30,27,22,31,27,10,35,15,4,8,24,21,32,29,32,31,7,3,2,19,11,29,25
20210920,1001650,Marc Jacobs,1003,32,40,17,23,27,9,13,39,20,30,0,37,29,37,12,10,4,19,18,25,23,40,25,12
20210920,1001651,L:A Bruket,1004,29,20,38,17,36,3,21,7,16,30,39,16,13,40,13,19,24,2,22,34,2,17,4,20
20210920,1001652,Kat Von D,1005,17,8,25,19,7,37,0,36,36,29,18,39,25,14,38,22,40,11,18,37,12,9,22,3
20210920,1001653,Kat Von D,1006,18,2,21,40,20,3,33,22,8,0,9,0,38,3,21,14,3,3,9,18,5,8,29,8
20210920,1001654,Lancome,1007,28,39,27,9,40,3,16,21,34,0,8,30,21,36,13,21,33,17,39,30,11,35,7,40
20210920,1001655,Irish Spring,1008,0,9,11,33,21,12,6,20,25,11,26,30,0,4,20,4,28,38,15,10,0,33,11,15
20210920,1001656,Redken,1009,22,35,17,5,34,33,32,6,20,23,10,15,37,6,29,0,16,35,17,39,29,35,40,20
20210920,1001657,Neutrogena,1010,18,22,6,40,6,27,10,9,28,20,23,2,38,34,40,10,18,36,40,15,21,34,38,25
20210920,1001658,Coty,1002,23,4,26,5,35,2,8,23,34,10,33,25,39,4,18,35,18,30,2,27,32,20,20,1
20210920,1001659,M.A.C.,1003,25,30,8,17,22,20,28,31,8,22,9,1,21,33,9,29,11,38,12,34,14,12,36,14
20210920,1001660,La Roche-Posay,1004,4,16,34,20,5,12,12,27,26,4,10,6,4,6,3,1,1,1,8,30,5,32,12,30
20210920,1001661,Matrix,1005,11,0,32,31,0,17,21,27,36,11,26,3,30,27,36,7,3,12,40,33,6,36,14,27
20210920,1001662,Lancome,1006,10,20,6,0,27,25,20,40,3,19,16,17,16,4,4,10,26,17,37,4,23,16,22,28
20210920,1001663,Estée Lauder,1007,30,12,21,5,18,6,0,15,30,26,9,40,14,13,40,0,21,33,24,15,5,14,9,33
20210920,1001664,Clarins,1008,9,26,1,20,15,31,15,33,17,20,35,29,11,13,11,29,24,11,37,19,29,26,7,11
20210920,1001665,Clearasil,1009,22,27,15,39,18,2,7,7,5,9,26,7,35,23,24,5,24,15,2,40,21,26,31,2
20210920,1001666,Biotherm,1010,19,27,1,19,6,15,17,9,6,0,5,37,5,30,40,31,23,10,9,13,11,22,28,32
20210920,1001667,Clean & Clear,1002,40,39,27,34,16,5,14,36,5,4,11,17,34,23,30,34,5,1,16,5,38,36,11,40
20210920,1001668,Clearasil,1003,18,7,0,22,19,15,28,1,35,18,3,23,40,10,4,21,32,2,10,24,2,23,14,1
20210920,1001669,Head & Shoulders,1004,23,12,4,3,22,30,3,19,19,35,31,4,32,39,36,18,20,27,23,10,7,19,34,35
20210920,1001670,Coty,1005,4,10,3,38,32,9,1,29,31,9,22,25,19,19,28,36,17,13,1,28,24,38,28,19
20210920,1001671,Irish Spring,1006,7,1,16,30,26,17,38,24,36,29,31,14,9,32,11,21,25,23,33,13,25,30,21,1
20210920,1001672,Avon,1007,38,22,36,21,19,29,28,39,30,40,35,33,30,24,39,25,23,11,30,4,17,34,24,11
20210920,1001673,Vichy,1008,32,38,36,30,25,27,21,9,33,36,24,7,32,31,36,13,35,9,29,25,2,40,29,39
20210920,1001674,Eucerin,1009,40,26,12,11,37,28,24,10,35,26,15,25,35,12,28,21,27,31,28,40,28,30,22,30
